commons-9bf0470410f9,pilot60,multi_product_commercial,,aspect_hard_1,wikimedia_commons,File:Korea Sale Festa 05 (30145960540).jpg,public_file,https://commons.wikimedia.org/wiki/File:Korea_Sale_Festa_05_(30145960540).jpg,https://upload.wikimedia.org/wikipedia/commons/8/8d/Korea_Sale_Festa_05_%2830145960540%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File:Korea_Sale_Festa_05_(30145960540).jpg#Licensing,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"Republic of Korea from Seoul, Republic of Korea","Republic of Korea from Seoul, Republic of Korea — Korea Sale Festa 05 (30145960540).jpg — CC BY-SA 2.0 — via Wikimedia Commons",2026-08-11,2021-08-21T17:49:33Z,sha1:4000ce930a2569af0519e1c7589385a561c01d32,,,4825,3014,1.60086264,landscape,images/commons-9bf0470410f9.png,pending_per_file_review,metadata removal pending,unknown_not_granted_by_copyright_license,unknown_not_granted_by_copyright_license,pending_per_file_review,false,pending_pixel_download,false,false,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,not_downloaded,,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-9dedeb711b47,held-out240,multi_product_commercial,,aspect_hard_1,wikimedia_commons,File:Korea Sale Festa 02 (30357101121).jpg,public_file,https://commons.wikimedia.org/wiki/File:Korea_Sale_Festa_02_(30357101121).jpg,https://upload.wikimedia.org/wikipedia/commons/8/8a/Korea_Sale_Festa_02_%2830357101121%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File:Korea_Sale_Festa_02_(30357101121).jpg#Licensing,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"Republic of Korea from Seoul, Republic of Korea","Republic of Korea from Seoul, Republic of Korea — Korea Sale Festa 02 (30357101121).jpg — CC BY-SA 2.0 — via Wikimedia Commons",2026-08-11,2021-08-21T17:50:22Z,sha1:9d87d7cab906d8c1825a11d82f33ddcd8f5b3901,,,4027,2420,1.66404959,landscape,images/commons-9dedeb711b47.png,pending_per_file_review,metadata removal pending,unknown_not_granted_by_copyright_license,unknown_not_granted_by_copyright_license,pending_per_file_review,false,pending_pixel_download,false,false,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,not_downloaded,,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-a1cb5e9dca25,pilot60,multi_product_commercial,,aspect_hard_1,wikimedia_commons,File:Korea Sale Festa 07 (30024175656).jpg,public_file,https://commons.wikimedia.org/wiki/File:Korea_Sale_Festa_07_(30024175656).jpg,https://upload.wikimedia.org/wikipedia/commons/c/c2/Korea_Sale_Festa_07_%2830024175656%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File:Korea_Sale_Festa_07_(30024175656).jpg#Licensing,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"Republic of Korea from Seoul, Republic of Korea","Republic of Korea from Seoul, Republic of Korea — Korea Sale Festa 07 (30024175656).jpg — CC BY-SA 2.0 — via Wikimedia Commons",2026-08-11,2021-08-21T18:26:23Z,sha1:448d82dc114182438c80938b57911c034acdeaa8,,,4680,2838,1.64904863,landscape,images/commons-a1cb5e9dca25.png,pending_per_file_review,metadata removal pending,unknown_not_granted_by_copyright_license,unknown_not_granted_by_copyright_license,pending_per_file_review,false,pending_pixel_download,false,false,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,not_downloaded,,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-a2e32c620668,held-out240,chinese_dense_poster,,aspect_hard_1,wikimedia_commons,File:McKinley Prosperity.jpg,public_file,https://commons.wikimedia.org/wiki/File:McKinley_Prosperity.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0a/McKinley_Prosperity.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File:McKinley_Prosperity.jpg#Licensing,Public domain,https://commons.wikimedia.org/wiki/File:McKinley_Prosperity.jpg#Licensing,"Northwestern Litho. Co, Milwaukee","Northwestern Litho. Co, Milwaukee — McKinley Prosperity.jpg — Public domain — via Wikimedia Commons",2026-08-11,2011-02-11T05:30:38Z,sha1:186cdd1d9cff774657ea45c50731776861e80ec1,,,2786,4267,0.65291774,portrait,images/commons-a2e32c620668.png,pending_per_file_review,metadata removal pending,unknown_not_granted_by_copyright_license,unknown_not_granted_by_copyright_license,pending_per_file_review,false,pending_pixel_download,false,false,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,not_downloaded,,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-a5253e172f22,held-out240,chinese_dense_poster,,aspect_hard_2,wikimedia_commons,File:The Killing of a Chinese Bookie (spooky logo).png,public_file,https://commons.wikimedia.org/wiki/File:The_Killing_of_a_Chinese_Bookie_(spooky_logo).png,https://upload.wikimedia.org/wikipedia/commons/9/9d/The_Killing_of_a_Chinese_Bookie_%28spooky_logo%29.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File:The_Killing_of_a_Chinese_Bookie_(spooky_logo).png#Licensing,Public domain,https://commons.wikimedia.org/wiki/File:The_Killing_of_a_Chinese_Bookie_(spooky_logo).png#Licensing,Unknown author Unknown author . Distributed by Faces Distribution Corp.,Unknown author Unknown author . Distributed by Faces Distribution Corp. — The Killing of a Chinese Bookie (spooky logo).png — Public domain — via Wikimedia Commons,2026-08-11,2020-02-01T00:22:43Z,sha1:fdffd2ec1ab6c52f2b0f89af058ecb98e5e0637d,,,1196,435,2.74942529,landscape,images/commons-a5253e172f22.png,pending_per_file_review,metadata removal pending,unknown_not_granted_by_copyright_license,unknown_not_granted_by_copyright_license,pending_per_file_review,false,pending_pixel_download,false,false,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,not_downloaded,,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-a650de3f1142,pilot60,multi_product_commercial,,aspect_hard_2,wikimedia_commons,File:Korea Sale Festa 13 (29764180020).jpg,public_file,https://commons.wikimedia.org/wiki/File:Korea_Sale_Festa_13_(29764180020).jpg,https://upload.wikimedia.org/wikipedia/commons/e/ee/Korea_Sale_Festa_13_%2829764180020%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File:Korea_Sale_Festa_13_(29764180020).jpg#Licensing,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"Republic of Korea from Seoul, Republic of Korea","Republic of Korea from Seoul, Republic of Korea — Korea Sale Festa 13 (29764180020).jpg — CC BY-SA 2.0 — via Wikimedia Commons",2026-08-11,2021-08-21T18:24:42Z,sha1:2b272034674d5c7500987af7881035980fc1ece6,,,5034,2508,2.00717703,landscape,images/commons-a650de3f1142.png,pending_per_file_review,metadata removal pending,unknown_not_granted_by_copyright_license,unknown_not_granted_by_copyright_license,pending_per_file_review,false,pending_pixel_download,false,false,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,not_downloaded,,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-a81adebe483b,held-out240,chinese_dense_poster,,aspect_hard_1,wikimedia_commons,"File:Map of Korea in the 1950s, Chinese octopus in art, knives in art and the United Nations emblem, from- KOREA- NASA PAGTANKILIK NG NAGKAKAISANG BANSA! - NARA - 5729979 (cropped).jpg",public_file,"https://commons.wikimedia.org/wiki/File:Map_of_Korea_in_the_1950s,_Chinese_octopus_in_art,_knives_in_art_and_the_United_Nations_emblem,_from-_KOREA-_NASA_PAGTANKILIK_NG_NAGKAKAISANG_BANSA!_-_NARA_-_5729979_(cropped).jpg",https://upload.wikimedia.org/wikipedia/commons/4/47/Map_of_Korea_in_the_1950s%2C_Chinese_octopus_in_art%2C_knives_in_art_and_the_United_Nations_emblem%2C_from-_KOREA-_NASA_PAGTANKILIK_NG_NAGKAKAISANG_BANSA%21_-_NARA_-_5729979_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,"https://commons.wikimedia.org/wiki/File:Map_of_Korea_in_the_1950s,_Chinese_octopus_in_art,_knives_in_art_and_the_United_Nations_emblem,_from-_KOREA-_NASA_PAGTANKILIK_NG_NAGKAKAISANG_BANSA!_-_NARA_-_5729979_(cropped).jpg#Licensing",Public domain,"https://commons.wikimedia.org/wiki/File:Map_of_Korea_in_the_1950s,_Chinese_octopus_in_art,_knives_in_art_and_the_United_Nations_emblem,_from-_KOREA-_NASA_PAGTANKILIK_NG_NAGKAKAISANG_BANSA!_-_NARA_-_5729979_(cropped).jpg#Licensing",Unknown author Unknown author or not provided,"Unknown author Unknown author or not provided — Map of Korea in the 1950s, Chinese octopus in art, knives in art and the United Nations emblem, from- KOREA- NASA PAGTANKILIK NG NAGKAKAISANG BANSA! - NARA - 5729979 (cropped).jpg — Public domain — via Wikimedia Commons",2026-08-11,2019-12-17T04:21:56Z,sha1:a7972de4b771ebaf8452ccd5f8c390a9c32b08db,,,1236,2268,0.54497354,portrait,images/commons-a81adebe483b.png,pending_per_file_review,metadata removal pending,unknown_not_granted_by_copyright_license,unknown_not_granted_by_copyright_license,pending_per_file_review,false,pending_pixel_download,false,false,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,not_downloaded,,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-adf6b2fcfd6c,held-out240,chinese_dense_poster,,aspect_hard_1,wikimedia_commons,File:Sunflower Movement 立法院青島東路側門鐵門上的海報 (13299971703).jpg,public_file,https://commons.wikimedia.org/wiki/File:Sunflower_Movement_%E7%AB%8B%E6%B3%95%E9%99%A2%E9%9D%92%E5%B3%B6%E6%9D%B1%E8%B7%AF%E5%81%B4%E9%96%80%E9%90%B5%E9%96%80%E4%B8%8A%E7%9A%84%E6%B5%B7%E5%A0%B1_(13299971703).jpg,https://upload.wikimedia.org/wikipedia/commons/d/d6/Sunflower_Movement_%E7%AB%8B%E6%B3%95%E9%99%A2%E9%9D%92%E5%B3%B6%E6%9D%B1%E8%B7%AF%E5%81%B4%E9%96%80%E9%90%B5%E9%96%80%E4%B8%8A%E7%9A%84%E6%B5%B7%E5%A0%B1_%2813299971703%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File:Sunflower_Movement_%E7%AB%8B%E6%B3%95%E9%99%A2%E9%9D%92%E5%B3%B6%E6%9D%B1%E8%B7%AF%E5%81%B4%E9%96%80%E9%90%B5%E9%96%80%E4%B8%8A%E7%9A%84%E6%B5%B7%E5%A0%B1_(13299971703).jpg#Licensing,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"tenz1225 from Taipei, Taiwan","tenz1225 from Taipei, Taiwan — Sunflower Movement 立法院青島東路側門鐵門上的海報 (13299971703).jpg — CC BY-SA 2.0 — via Wikimedia Commons",2026-08-11,2017-09-03T07:50:34Z,sha1:58942f5136b64a194317156a59121b23a70c64c3,,,3080,5472,0.56286550,portrait,images/commons-adf6b2fcfd6c.png,pending_per_file_review,metadata removal pending,unknown_not_granted_by_copyright_license,unknown_not_granted_by_copyright_license,pending_per_file_review,false,pending_pixel_download,false,false,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,not_downloaded,,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-ae0218b35b61,held-out240,chinese_dense_poster,,aspect_hard_1,wikimedia_commons,File:20140321 立法院前反服貿第三天 立法院青島東路側門鐵門上的海報 (6).jpg,public_file,https://commons.wikimedia.org/wiki/File:20140321_%E7%AB%8B%E6%B3%95%E9%99%A2%E5%89%8D%E5%8F%8D%E6%9C%8D%E8%B2%BF%E7%AC%AC%E4%B8%89%E5%A4%A9_%E7%AB%8B%E6%B3%95%E9%99%A2%E9%9D%92%E5%B3%B6%E6%9D%B1%E8%B7%AF%E5%81%B4%E9%96%80%E9%90%B5%E9%96%80%E4%B8%8A%E7%9A%84%E6%B5%B7%E5%A0%B1_(6).jpg,https://upload.wikimedia.org/wikipedia/commons/6/6c/20140321_%E7%AB%8B%E6%B3%95%E9%99%A2%E5%89%8D%E5%8F%8D%E6%9C%8D%E8%B2%BF%E7%AC%AC%E4%B8%89%E5%A4%A9_%E7%AB%8B%E6%B3%95%E9%99%A2%E9%9D%92%E5%B3%B6%E6%9D%B1%E8%B7%AF%E5%81%B4%E9%96%80%E9%90%B5%E9%96%80%E4%B8%8A%E7%9A%84%E6%B5%B7%E5%A0%B1_%286%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File:20140321_%E7%AB%8B%E6%B3%95%E9%99%A2%E5%89%8D%E5%8F%8D%E6%9C%8D%E8%B2%BF%E7%AC%AC%E4%B8%89%E5%A4%A9_%E7%AB%8B%E6%B3%95%E9%99%A2%E9%9D%92%E5%B3%B6%E6%9D%B1%E8%B7%AF%E5%81%B4%E9%96%80%E9%90%B5%E9%96%80%E4%B8%8A%E7%9A%84%E6%B5%B7%E5%A0%B1_(6).jpg#Licensing,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,tenz1225,tenz1225 — 20140321 立法院前反服貿第三天 立法院青島東路側門鐵門上的海報 (6).jpg — CC BY-SA 2.0 — via Wikimedia Commons,2026-08-11,2014-05-22T18:46:19Z,sha1:08d01c247b21a3d5e6667170a607cf37f722165c,,,3080,5472,0.56286550,portrait,images/commons-ae0218b35b61.png,pending_per_file_review,metadata removal pending,unknown_not_granted_by_copyright_license,unknown_not_granted_by_copyright_license,pending_per_file_review,false,pending_pixel_download,false,false,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,not_downloaded,,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-afedec5457d6,pilot60,landscape_architecture_structure,,aspect_hard_1,wikimedia_commons,"File:322 16th Street SW, Albuquerque, New Mexico - front facade - May 2026.jpg",public_file,"https://commons.wikimedia.org/wiki/File:322_16th_Street_SW,_Albuquerque,_New_Mexico_-_front_facade_-_May_2026.jpg",https://upload.wikimedia.org/wikipedia/commons/8/85/322_16th_Street_SW%2C_Albuquerque%2C_New_Mexico_-_front_facade_-_May_2026.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,"https://commons.wikimedia.org/wiki/File:322_16th_Street_SW,_Albuquerque,_New_Mexico_-_front_facade_-_May_2026.jpg#Licensing",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Christian David,"Christian David — 322 16th Street SW, Albuquerque, New Mexico - front facade - May 2026.jpg — CC BY-SA 4.0 — via Wikimedia Commons",2026-08-11,2026-05-13T20:54:22Z,sha1:744fb3c3e87e981b7918e0f0486bee4cd09811b3,,,11471,6452,1.77789833,landscape,images/commons-afedec5457d6.png,pending_per_file_review,metadata removal pending,unknown_not_granted_by_copyright_license,unknown_not_granted_by_copyright_license,pending_per_file_review,false,pending_pixel_download,false,false,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,not_downloaded,,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-b11f42253956,held-out240,single_product_promo,,aspect_hard_1,wikimedia_commons,File:Jacques Zon - Spiritus Gloeilicht.jpg,public_file,https://commons.wikimedia.org/wiki/File:Jacques_Zon_-_Spiritus_Gloeilicht.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cd/Jacques_Zon_-_Spiritus_Gloeilicht.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File:Jacques_Zon_-_Spiritus_Gloeilicht.jpg#Licensing,Public domain,https://commons.wikimedia.org/wiki/File:Jacques_Zon_-_Spiritus_Gloeilicht.jpg#Licensing,Jacques Zon,Jacques Zon — Jacques Zon - Spiritus Gloeilicht.jpg — Public domain — via Wikimedia Commons,2026-08-11,2020-08-07T05:17:28Z,sha1:63caf56d99d1ed94d1c399b5e3af42be54dc9a36,,,580,908,0.63876652,portrait,images/commons-b11f42253956.png,pending_per_file_review,metadata removal pending,unknown_not_granted_by_copyright_license,unknown_not_granted_by_copyright_license,pending_per_file_review,false,pending_pixel_download,false,false,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,not_downloaded,,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-b191e818f339,held-out240,multi_product_commercial,,aspect_hard_1,wikimedia_commons,File:Horchata de Valencia CHUFI original - 20110530 (1).jpg,public_file,https://commons.wikimedia.org/wiki/File:Horchata_de_Valencia_CHUFI_original_-_20110530_(1).jpg,https://upload.wikimedia.org/wikipedia/commons/0/05/Horchata_de_Valencia_CHUFI_original_-_20110530_%281%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File:Horchata_de_Valencia_CHUFI_original_-_20110530_(1).jpg#Licensing,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Olybrius,Olybrius — Horchata de Valencia CHUFI original - 20110530 (1).jpg — CC BY-SA 3.0 — via Wikimedia Commons,2026-08-11,2011-05-30T20:58:41Z,sha1:c926a6c8f8c31ddae190e67165f4edd2d92cf939,,,3648,2048,1.78125000,landscape,images/commons-b191e818f339.png,pending_per_file_review,metadata removal pending,unknown_not_granted_by_copyright_license,unknown_not_granted_by_copyright_license,pending_per_file_review,false,pending_pixel_download,false,false,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,not_downloaded,,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-b6bc55918c28,held-out240,single_product_promo,,aspect_hard_1,wikimedia_commons,File:Cartelón anunciando el primer ferrocarril de México (14-9-1850).png,public_file,https://commons.wikimedia.org/wiki/File:Cartel%C3%B3n_anunciando_el_primer_ferrocarril_de_M%C3%A9xico_(14-9-1850).png,https://upload.wikimedia.org/wikipedia/commons/4/41/Cartel%C3%B3n_anunciando_el_primer_ferrocarril_de_M%C3%A9xico_%2814-9-1850%29.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File:Cartel%C3%B3n_anunciando_el_primer_ferrocarril_de_M%C3%A9xico_(14-9-1850).png#Licensing,Public domain,https://commons.wikimedia.org/wiki/File:Cartel%C3%B3n_anunciando_el_primer_ferrocarril_de_M%C3%A9xico_(14-9-1850).png#Licensing,Unknown author Unknown author,Unknown author Unknown author — Cartelón anunciando el primer ferrocarril de México (14-9-1850).png — Public domain — via Wikimedia Commons,2026-08-11,2023-11-27T20:34:38Z,sha1:f8e7b57246f0a4f38404b9586647c875b05b73a7,,,3288,5072,0.64826498,portrait,images/commons-b6bc55918c28.png,pending_per_file_review,metadata removal pending,unknown_not_granted_by_copyright_license,unknown_not_granted_by_copyright_license,pending_per_file_review,false,pending_pixel_download,false,false,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,not_downloaded,,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-b7735fbce58f,pilot60,multi_product_commercial,,aspect_hard_1,wikimedia_commons,File:Korea Sale Festa 03 (30145964410).jpg,public_file,https://commons.wikimedia.org/wiki/File:Korea_Sale_Festa_03_(30145964410).jpg,https://upload.wikimedia.org/wikipedia/commons/2/2a/Korea_Sale_Festa_03_%2830145964410%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File:Korea_Sale_Festa_03_(30145964410).jpg#Licensing,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"Republic of Korea from Seoul, Republic of Korea","Republic of Korea from Seoul, Republic of Korea — Korea Sale Festa 03 (30145964410).jpg — CC BY-SA 2.0 — via Wikimedia Commons",2026-08-11,2021-08-21T17:50:04Z,sha1:3088dc365b308ab000e95e9132d070eb6e46d2e4,,,4577,2650,1.72716981,landscape,images/commons-b7735fbce58f.png,pending_per_file_review,metadata removal pending,unknown_not_granted_by_copyright_license,unknown_not_granted_by_copyright_license,pending_per_file_review,false,pending_pixel_download,false,false,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,not_downloaded,,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-b8e3c8be6e84,held-out240,multi_product_commercial,,aspect_hard_1,wikimedia_commons,"File:Edward McKnight Kauffer - Winter Sale at Derry & Toms, 1919.jpg",public_file,"https://commons.wikimedia.org/wiki/File:Edward_McKnight_Kauffer_-_Winter_Sale_at_Derry_%26_Toms,_1919.jpg",https://upload.wikimedia.org/wikipedia/commons/3/31/Edward_McKnight_Kauffer_-_Winter_Sale_at_Derry_%26_Toms%2C_1919.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,"https://commons.wikimedia.org/wiki/File:Edward_McKnight_Kauffer_-_Winter_Sale_at_Derry_%26_Toms,_1919.jpg#Licensing",Public domain,"https://commons.wikimedia.org/wiki/File:Edward_McKnight_Kauffer_-_Winter_Sale_at_Derry_%26_Toms,_1919.jpg#Licensing",Edward McKnight Kauffer (1890-1954),"Edward McKnight Kauffer (1890-1954) — Edward McKnight Kauffer - Winter Sale at Derry & Toms, 1919.jpg — Public domain — via Wikimedia Commons",2026-08-11,2020-02-18T10:05:58Z,sha1:6f42fde577076092fe952fde7c6b985b85cb80a2,,,1000,1545,0.64724919,portrait,images/commons-b8e3c8be6e84.png,pending_per_file_review,metadata removal pending,unknown_not_granted_by_copyright_license,unknown_not_granted_by_copyright_license,pending_per_file_review,false,pending_pixel_download,false,false,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,not_downloaded,,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-b98515fbfe9d,held-out240,landscape_architecture_structure,,aspect_hard_1,wikimedia_commons,"File:Claude Perrault, perspective bird's-eye view of the Louvre from the east – Berger 1993, figure 67.jpg",public_file,"https://commons.wikimedia.org/wiki/File:Claude_Perrault,_perspective_bird%27s-eye_view_of_the_Louvre_from_the_east_%E2%80%93_Berger_1993,_figure_67.jpg",https://upload.wikimedia.org/wikipedia/commons/2/25/Claude_Perrault%2C_perspective_bird%27s-eye_view_of_the_Louvre_from_the_east_%E2%80%93_Berger_1993%2C_figure_67.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,"https://commons.wikimedia.org/wiki/File:Claude_Perrault,_perspective_bird%27s-eye_view_of_the_Louvre_from_the_east_%E2%80%93_Berger_1993,_figure_67.jpg#Licensing",Public domain,"https://commons.wikimedia.org/wiki/File:Claude_Perrault,_perspective_bird%27s-eye_view_of_the_Louvre_from_the_east_%E2%80%93_Berger_1993,_figure_67.jpg#Licensing",Claude Perrault,"Claude Perrault — Claude Perrault, perspective bird's-eye view of the Louvre from the east – Berger 1993, figure 67.jpg — Public domain — via Wikimedia Commons",2026-08-11,2015-10-21T04:48:47Z,sha1:f0448e05779992e4e3c178d11a1cae6f2353146a,,,2384,1584,1.50505051,landscape,images/commons-b98515fbfe9d.png,pending_per_file_review,metadata removal pending,unknown_not_granted_by_copyright_license,unknown_not_granted_by_copyright_license,pending_per_file_review,false,pending_pixel_download,false,false,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,not_downloaded,,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-bbf2dd91078e,held-out240,portrait,,aspect_hard_1,wikimedia_commons,"File:Het prinselijk gezin herenigd op Nederlandse bodem . V.l.n.r. prinses Margriet, , Bestanddeelnr 014-0593.jpg",public_file,"https://commons.wikimedia.org/wiki/File:Het_prinselijk_gezin_herenigd_op_Nederlandse_bodem_._V.l.n.r._prinses_Margriet,_,_Bestanddeelnr_014-0593.jpg",https://upload.wikimedia.org/wikipedia/commons/3/33/Het_prinselijk_gezin_herenigd_op_Nederlandse_bodem_._V.l.n.r._prinses_Margriet%2C_%2C_Bestanddeelnr_014-0593.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,"https://commons.wikimedia.org/wiki/File:Het_prinselijk_gezin_herenigd_op_Nederlandse_bodem_._V.l.n.r._prinses_Margriet,_,_Bestanddeelnr_014-0593.jpg#Licensing",CC0,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Fotograaf Onbekend / Anefo,"Fotograaf Onbekend / Anefo — Het prinselijk gezin herenigd op Nederlandse bodem . V.l.n.r. prinses Margriet, , Bestanddeelnr 014-0593.jpg — CC0 — via Wikimedia Commons",2026-08-11,2018-01-04T07:53:06Z,sha1:eaa619a98bcfb8357a4bee571a9f46fb7d272376,,,3284,2186,1.50228728,landscape,images/commons-bbf2dd91078e.png,pending_per_file_review,metadata removal pending,unknown_not_granted_by_copyright_license,unknown_not_granted_by_copyright_license,pending_per_file_review,false,pending_pixel_download,false,false,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,not_downloaded,,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-bdfcfa2dce36,held-out240,landscape_architecture_structure,,aspect_hard_1,wikimedia_commons,"File:Bonn, Post-Tower -- 2017 -- 2128 (bw).jpg",public_file,"https://commons.wikimedia.org/wiki/File:Bonn,_Post-Tower_--_2017_--_2128_(bw).jpg",https://upload.wikimedia.org/wikipedia/commons/f/fe/Bonn%2C_Post-Tower_--_2017_--_2128_%28bw%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,"https://commons.wikimedia.org/wiki/File:Bonn,_Post-Tower_--_2017_--_2128_(bw).jpg#Licensing",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Dietmar Rabich,"Dietmar Rabich — Bonn, Post-Tower -- 2017 -- 2128 (bw).jpg — CC BY-SA 4.0 — via Wikimedia Commons",2026-08-11,2017-08-25T08:34:11Z,sha1:d20bf8bdbc298071739f6c50cb5da59a805f5509,,,5472,3648,1.50000000,landscape,images/commons-bdfcfa2dce36.png,pending_per_file_review,metadata removal pending,unknown_not_granted_by_copyright_license,unknown_not_granted_by_copyright_license,pending_per_file_review,false,pending_pixel_download,false,false,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,not_downloaded,,"Auto-discovered candidate; exact File title frozen, not publication-approved."
