source_id,proposed_scene,upstream_dataset,upstream_id,official_source,source_url,review_url,license_evidence_url,license,license_url,author,attribution,access_date,upstream_revision_timestamp,upstream_hash,original_width,original_height,review_width,review_height,source_aspect,pressure,difficulty_tier,orientation,resolution_eligible,review_sha256,phash,review_local_filename,download_status,discovery_reason
commons-12966412430b,multi_person,wikimedia_commons,File:Panoramic view of cluster of temples of Bandoapdhyay Debottar Estate at Ajodhya in Bankura district 01.jpg,https://commons.wikimedia.org/wiki/File:Panoramic_view_of_cluster_of_temples_of_Bandoapdhyay_Debottar_Estate_at_Ajodhya_in_Bankura_district_01.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c2/Panoramic_view_of_cluster_of_temples_of_Bandoapdhyay_Debottar_Estate_at_Ajodhya_in_Bankura_district_01.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Panoramic_view_of_cluster_of_temples_of_Bandoapdhyay_Debottar_Estate_at_Ajodhya_in_Bankura_district_01.jpg/1280px-Panoramic_view_of_cluster_of_temples_of_Bandoapdhyay_Debottar_Estate_at_Ajodhya_in_Bankura_district_01.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Panoramic_view_of_cluster_of_temples_of_Bandoapdhyay_Debottar_Estate_at_Ajodhya_in_Bankura_district_01.jpg#Licensing,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Amitabha Gupta,Amitabha Gupta — Panoramic view of cluster of temples of Bandoapdhyay Debottar Estate at Ajodhya in Bankura district 01.jpg — CC BY 4.0 — via Wikimedia Commons,2026-08-12,2022-02-08T08:08:39Z,sha1:2a575ac599a614d38747c96aba4fbafdc5abda60,8405,3635,1280,554,2.31046931,2.31046931,aspect_hard_2,landscape,true,174c7a61ae90bf4f8726c86b01d2ad070c471353e240fd19a1c722f5c112238a,c9d96434cfb1394c,candidate_review/commons-12966412430b.bin,downloaded,Commons held-out high-pressure query; exact pixels and visual scene review required.
commons-1296f31d179c,multi_person,wikimedia_commons,File:Group of Cleveland Base Ball players LCCN2007663706.tif,https://commons.wikimedia.org/wiki/File:Group_of_Cleveland_Base_Ball_players_LCCN2007663706.tif,https://upload.wikimedia.org/wikipedia/commons/e/ea/Group_of_Cleveland_Base_Ball_players_LCCN2007663706.tif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Group_of_Cleveland_Base_Ball_players_LCCN2007663706.tif/lossy-page1-1280px-Group_of_Cleveland_Base_Ball_players_LCCN2007663706.tif.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Group_of_Cleveland_Base_Ball_players_LCCN2007663706.tif#Licensing,Public domain,https://commons.wikimedia.org/wiki/File:Group_of_Cleveland_Base_Ball_players_LCCN2007663706.tif#Licensing,https://www.loc.gov/pictures/item/2007663706,https://www.loc.gov/pictures/item/2007663706 — Group of Cleveland Base Ball players LCCN2007663706.tif — Public domain — via Wikimedia Commons,2026-08-12,2014-06-22T03:40:55Z,sha1:bf1cbd0be66544879895bfee896270b5410d4758,2653,684,1280,330,3.87878788,3.87878788,aspect_extreme,landscape,true,5634ee407e9a8284c0345b32f5c3badfc5d1e0a8125e729a0867021fc732340f,c48f0bcf8f0383a3,candidate_review/commons-1296f31d179c.bin,downloaded,Commons held-out high-pressure query; exact pixels and visual scene review required.
commons-12da3127f17f,portrait,wikimedia_commons,File:Edvard Munch - Standing Woman - MM.M.00832 - Munch Museum.jpg,https://commons.wikimedia.org/wiki/File:Edvard_Munch_-_Standing_Woman_-_MM.M.00832_-_Munch_Museum.jpg,https://upload.wikimedia.org/wikipedia/commons/e/ea/Edvard_Munch_-_Standing_Woman_-_MM.M.00832_-_Munch_Museum.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/e/ea/Edvard_Munch_-_Standing_Woman_-_MM.M.00832_-_Munch_Museum.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Edvard_Munch_-_Standing_Woman_-_MM.M.00832_-_Munch_Museum.jpg#Licensing,Public domain,https://commons.wikimedia.org/wiki/File:Edvard_Munch_-_Standing_Woman_-_MM.M.00832_-_Munch_Museum.jpg#Licensing,Edvard Munch,Edvard Munch — Edvard Munch - Standing Woman - MM.M.00832 - Munch Museum.jpg — Public domain — via Wikimedia Commons,2026-08-12,2021-02-17T02:01:53Z,sha1:035a6db515fa8a06f2617127423a90baec0ad1d0,854,2000,854,2000,0.42700000,2.34192037,aspect_hard_2,portrait,true,c057d302333dba6019e61802e2051c3c5c7363143e2be0fed1e17e3c97aa9eb8,acd4cd4ac272d22f,candidate_review/commons-12da3127f17f.bin,downloaded,Commons held-out high-pressure query; exact pixels and visual scene review required.
commons-12e03c08dada,multi_person,wikimedia_commons,File:Group (Elks club?) at King Street Station in Seattle c.1912 (3952090909).jpg,https://commons.wikimedia.org/wiki/File:Group_(Elks_club%3F)_at_King_Street_Station_in_Seattle_c.1912_(3952090909).jpg,https://upload.wikimedia.org/wikipedia/commons/0/0b/Group_%28Elks_club%3F%29_at_King_Street_Station_in_Seattle_c.1912_%283952090909%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Group_%28Elks_club%3F%29_at_King_Street_Station_in_Seattle_c.1912_%283952090909%29.jpg/1280px-Group_%28Elks_club%3F%29_at_King_Street_Station_in_Seattle_c.1912_%283952090909%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Group_(Elks_club%3F)_at_King_Street_Station_in_Seattle_c.1912_(3952090909).jpg#Licensing,Public domain,https://commons.wikimedia.org/wiki/File:Group_(Elks_club%3F)_at_King_Street_Station_in_Seattle_c.1912_(3952090909).jpg#Licensing,"Photographer given as ""Donaldson Photo-Art Co.""; on the Flickr account of William Creswell from Bremerton, Washington, USA","Photographer given as ""Donaldson Photo-Art Co.""; on the Flickr account of William Creswell from Bremerton, Washington, USA — Group (Elks club?) at King Street Station in Seattle c.1912 (3952090909).jpg — Public domain — via Wikimedia Commons",2026-08-12,2018-11-07T18:09:24Z,sha1:192f619934ecdd060164e65dc42d0ff5a3a02290,9231,2352,1280,326,3.92638037,3.92638037,aspect_extreme,landscape,true,48250d60ff9eca782fd5b26ee04ac676b4b7e8f8999087ff8bf0f05ec2fe52f5,f425b5f7d2428bc2,candidate_review/commons-12e03c08dada.bin,downloaded,Commons held-out high-pressure query; exact pixels and visual scene review required.
commons-12f426a82ea9,complex_mixed,wikimedia_commons,"File:Hôtel-Dieu de Beaune - Rue de l'Hôtel Dieu, Beaune - panoramic (34810523924).jpg","https://commons.wikimedia.org/wiki/File:H%C3%B4tel-Dieu_de_Beaune_-_Rue_de_l%27H%C3%B4tel_Dieu,_Beaune_-_panoramic_(34810523924).jpg",https://upload.wikimedia.org/wikipedia/commons/a/a3/H%C3%B4tel-Dieu_de_Beaune_-_Rue_de_l%27H%C3%B4tel_Dieu%2C_Beaune_-_panoramic_%2834810523924%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/H%C3%B4tel-Dieu_de_Beaune_-_Rue_de_l%27H%C3%B4tel_Dieu%2C_Beaune_-_panoramic_%2834810523924%29.jpg/1280px-H%C3%B4tel-Dieu_de_Beaune_-_Rue_de_l%27H%C3%B4tel_Dieu%2C_Beaune_-_panoramic_%2834810523924%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"https://commons.wikimedia.org/wiki/File:H%C3%B4tel-Dieu_de_Beaune_-_Rue_de_l%27H%C3%B4tel_Dieu,_Beaune_-_panoramic_(34810523924).jpg#Licensing",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"Elliott Brown from Birmingham, United Kingdom","Elliott Brown from Birmingham, United Kingdom — Hôtel-Dieu de Beaune - Rue de l'Hôtel Dieu, Beaune - panoramic (34810523924).jpg — CC BY-SA 2.0 — via Wikimedia Commons",2026-08-12,2017-11-22T16:03:07Z,sha1:061b0f5a77aa5b622f033f3bf6262304912096a4,2801,856,1280,391,3.27365729,3.27365729,aspect_extreme,landscape,true,d103d1a329783c51a0acc047af551abb04ecf687c2ab1584ae0e4945245b4d2a,965b38632dc558e6,candidate_review/commons-12f426a82ea9.bin,downloaded,Commons held-out high-pressure query; exact pixels and visual scene review required.
commons-13218cc641c6,complex_mixed,wikimedia_commons,File:Green Mountain Campground (48104507127).jpg,https://commons.wikimedia.org/wiki/File:Green_Mountain_Campground_(48104507127).jpg,https://upload.wikimedia.org/wikipedia/commons/6/65/Green_Mountain_Campground_%2848104507127%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Green_Mountain_Campground_%2848104507127%29.jpg/1280px-Green_Mountain_Campground_%2848104507127%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Green_Mountain_Campground_(48104507127).jpg#Licensing,Public domain,https://commons.wikimedia.org/wiki/File:Green_Mountain_Campground_(48104507127).jpg#Licensing,BLM Oregon & Washington,BLM Oregon & Washington — Green Mountain Campground (48104507127).jpg — Public domain — via Wikimedia Commons,2026-08-12,2025-02-18T05:38:20Z,sha1:07c83ea105bf81b44cc731d0eb304ea1da5caf9f,4032,1960,,,2.05714286,2.05714286,aspect_hard_2,landscape,pending_pixel_download,,,candidate_review/commons-13218cc641c6.bin,failed,Commons held-out high-pressure query; exact pixels and visual scene review required. Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Green_Mountain_Campground_%2848104507127%29.jpg/1280px-Green_Mountain_Campground_%2848104507127%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
commons-13312197c810,chinese_dense_poster,wikimedia_commons,File:China By Air Poster (18857330823).jpg,https://commons.wikimedia.org/wiki/File:China_By_Air_Poster_(18857330823).jpg,https://upload.wikimedia.org/wikipedia/commons/b/b3/China_By_Air_Poster_%2818857330823%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/b/b3/China_By_Air_Poster_%2818857330823%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:China_By_Air_Poster_(18857330823).jpg#Licensing,Public domain,https://commons.wikimedia.org/wiki/File:China_By_Air_Poster_(18857330823).jpg#Licensing,San Diego Air & Space Museum Archives,San Diego Air & Space Museum Archives — China By Air Poster (18857330823).jpg — Public domain — via Wikimedia Commons,2026-08-12,2015-07-10T14:52:55Z,sha1:fc143609a02f0a86146b8ba982b4928d73be0935,713,1100,713,1100,0.64818182,1.54277700,aspect_hard_1,portrait,true,01a7db9ac4b91aac9eaa800e82d84e5023d0fa3bec529b2fec099c26e056ee27,98ea679918c6e319,candidate_review/commons-13312197c810.bin,downloaded,Commons Chinese-poster search; scene remains unreviewed.
commons-13469bcf6d06,multi_person,wikimedia_commons,File:Panoramic view of tomb interior complex showing tomb and gallery.jpg,https://commons.wikimedia.org/wiki/File:Panoramic_view_of_tomb_interior_complex_showing_tomb_and_gallery.jpg,https://upload.wikimedia.org/wikipedia/commons/a/ad/Panoramic_view_of_tomb_interior_complex_showing_tomb_and_gallery.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Panoramic_view_of_tomb_interior_complex_showing_tomb_and_gallery.jpg/1280px-Panoramic_view_of_tomb_interior_complex_showing_tomb_and_gallery.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Panoramic_view_of_tomb_interior_complex_showing_tomb_and_gallery.jpg#Licensing,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Chiragb678,Chiragb678 — Panoramic view of tomb interior complex showing tomb and gallery.jpg — CC BY-SA 4.0 — via Wikimedia Commons,2026-08-12,2022-09-06T10:38:03Z,sha1:5b779120acd3efbfc3cbb2d0f9868f1ba1b22dd4,6772,2363,1280,447,2.86353468,2.86353468,aspect_hard_2,landscape,true,ffc7b2bdac4de4e67be170a358c94033be6470b70df25f27e1966a5ec43ef396,aefede4087e16861,candidate_review/commons-13469bcf6d06.bin,downloaded,Commons held-out high-pressure query; exact pixels and visual scene review required.
commons-13481c146cfa,landscape_architecture_structure,wikimedia_commons,File:Longfellow Bridge at dusk.jpg,https://commons.wikimedia.org/wiki/File:Longfellow_Bridge_at_dusk.jpg,https://upload.wikimedia.org/wikipedia/commons/1/12/Longfellow_Bridge_at_dusk.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Longfellow_Bridge_at_dusk.jpg/1280px-Longfellow_Bridge_at_dusk.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Longfellow_Bridge_at_dusk.jpg#Licensing,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Justin Jensen,Justin Jensen — Longfellow Bridge at dusk.jpg — CC BY 2.0 — via Wikimedia Commons,2026-08-12,2021-11-21T21:10:20Z,sha1:acb2bd7a33dbb395c0a2abaa558d85c2f17128c9,5660,2656,1280,601,2.12978369,2.12978369,aspect_hard_2,landscape,true,94fb8dce66fa7a46a674e076f79078809f4f2347eaae554a520f44d6069e214d,b4c7ca304d9fe0ca,candidate_review/commons-13481c146cfa.bin,downloaded,Commons held-out high-pressure query; exact pixels and visual scene review required.
commons-135a755bbe84,chinese_dense_poster,wikimedia_commons,File:Hong Kong Disneyland (10098426913).jpg,https://commons.wikimedia.org/wiki/File:Hong_Kong_Disneyland_(10098426913).jpg,https://upload.wikimedia.org/wikipedia/commons/3/3f/Hong_Kong_Disneyland_%2810098426913%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Hong_Kong_Disneyland_%2810098426913%29.jpg/1280px-Hong_Kong_Disneyland_%2810098426913%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Hong_Kong_Disneyland_(10098426913).jpg#Licensing,CC0,https://creativecommons.org/publicdomain/zero/1.0/deed.en,"Gary Todd from Xinzheng, China","Gary Todd from Xinzheng, China — Hong Kong Disneyland (10098426913).jpg — CC0 — via Wikimedia Commons",2026-08-12,2021-08-19T19:19:53Z,sha1:e8ea8675e1326d4ce1da475ff3ab3c37a43428f2,3888,2592,1280,853,1.50058617,1.50058617,aspect_hard_1,landscape,true,8e04fb062064ec4bc3a37f8c88475bcb3282c846f9a3141027ac0b32575e2c92,90a85e6f619768a4,candidate_review/commons-135a755bbe84.bin,downloaded,Commons Chinese-poster search; scene remains unreviewed.
commons-137b888c6f8f,chinese_dense_poster,wikimedia_commons,File:20140321 立法院前反服貿第三天 立法院青島東路側門鐵門上的海報 (4).jpg,https://commons.wikimedia.org/wiki/File:20140321_%E7%AB%8B%E6%B3%95%E9%99%A2%E5%89%8D%E5%8F%8D%E6%9C%8D%E8%B2%BF%E7%AC%AC%E4%B8%89%E5%A4%A9_%E7%AB%8B%E6%B3%95%E9%99%A2%E9%9D%92%E5%B3%B6%E6%9D%B1%E8%B7%AF%E5%81%B4%E9%96%80%E9%90%B5%E9%96%80%E4%B8%8A%E7%9A%84%E6%B5%B7%E5%A0%B1_(4).jpg,https://upload.wikimedia.org/wikipedia/commons/c/c7/20140321_%E7%AB%8B%E6%B3%95%E9%99%A2%E5%89%8D%E5%8F%8D%E6%9C%8D%E8%B2%BF%E7%AC%AC%E4%B8%89%E5%A4%A9_%E7%AB%8B%E6%B3%95%E9%99%A2%E9%9D%92%E5%B3%B6%E6%9D%B1%E8%B7%AF%E5%81%B4%E9%96%80%E9%90%B5%E9%96%80%E4%B8%8A%E7%9A%84%E6%B5%B7%E5%A0%B1_%284%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/20140321_%E7%AB%8B%E6%B3%95%E9%99%A2%E5%89%8D%E5%8F%8D%E6%9C%8D%E8%B2%BF%E7%AC%AC%E4%B8%89%E5%A4%A9_%E7%AB%8B%E6%B3%95%E9%99%A2%E9%9D%92%E5%B3%B6%E6%9D%B1%E8%B7%AF%E5%81%B4%E9%96%80%E9%90%B5%E9%96%80%E4%B8%8A%E7%9A%84%E6%B5%B7%E5%A0%B1_%284%29.jpg/1280px-20140321_%E7%AB%8B%E6%B3%95%E9%99%A2%E5%89%8D%E5%8F%8D%E6%9C%8D%E8%B2%BF%E7%AC%AC%E4%B8%89%E5%A4%A9_%E7%AB%8B%E6%B3%95%E9%99%A2%E9%9D%92%E5%B3%B6%E6%9D%B1%E8%B7%AF%E5%81%B4%E9%96%80%E9%90%B5%E9%96%80%E4%B8%8A%E7%9A%84%E6%B5%B7%E5%A0%B1_%284%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:20140321_%E7%AB%8B%E6%B3%95%E9%99%A2%E5%89%8D%E5%8F%8D%E6%9C%8D%E8%B2%BF%E7%AC%AC%E4%B8%89%E5%A4%A9_%E7%AB%8B%E6%B3%95%E9%99%A2%E9%9D%92%E5%B3%B6%E6%9D%B1%E8%B7%AF%E5%81%B4%E9%96%80%E9%90%B5%E9%96%80%E4%B8%8A%E7%9A%84%E6%B5%B7%E5%A0%B1_(4).jpg#Licensing,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,tenz1225,tenz1225 — 20140321 立法院前反服貿第三天 立法院青島東路側門鐵門上的海報 (4).jpg — CC BY-SA 2.0 — via Wikimedia Commons,2026-08-12,2014-05-22T18:43:32Z,sha1:b0151c275adadbf75bf8991331e9a6e8e0d1c6db,3080,5472,1280,2274,0.56288478,1.77656250,aspect_hard_1,portrait,true,34798464d019311c583c40e27ab2cf674e372c058d6ed400cac43c1a7732b1b3,bbfe44b96ec23b01,candidate_review/commons-137b888c6f8f.bin,downloaded,Commons Chinese-poster search; scene remains unreviewed.
commons-1383553ed457,multi_person,wikimedia_commons,"File:Kyakudani Kofun Group, Top-b 360-degree.jpg","https://commons.wikimedia.org/wiki/File:Kyakudani_Kofun_Group,_Top-b_360-degree.jpg",https://upload.wikimedia.org/wikipedia/commons/8/88/Kyakudani_Kofun_Group%2C_Top-b_360-degree.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Kyakudani_Kofun_Group%2C_Top-b_360-degree.jpg/1280px-Kyakudani_Kofun_Group%2C_Top-b_360-degree.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"https://commons.wikimedia.org/wiki/File:Kyakudani_Kofun_Group,_Top-b_360-degree.jpg#Licensing",CC0,https://creativecommons.org/publicdomain/zero/1.0/deed.en,AsPJT,"AsPJT — Kyakudani Kofun Group, Top-b 360-degree.jpg — CC0 — via Wikimedia Commons",2026-08-12,2025-02-11T09:30:56Z,sha1:c7c8376ef048552fb461f1ce597add9b660c6215,5952,2976,1280,640,2.00000000,2.00000000,aspect_hard_2,landscape,true,5a78ae9b50558716c04879b2af299ce6d182cf08b356508246afb52dc4709d0f,af37f04616b9d04f,candidate_review/commons-1383553ed457.bin,downloaded,Commons held-out high-pressure query; exact pixels and visual scene review required.
commons-141a6e42dd1a,single_product_promo,wikimedia_commons,File:1905 Andrew Dages Company advertisement - DPLA - 33b4ca68ec47ac04879aacc1e77129b7.jpg,https://commons.wikimedia.org/wiki/File:1905_Andrew_Dages_Company_advertisement_-_DPLA_-_33b4ca68ec47ac04879aacc1e77129b7.jpg,https://upload.wikimedia.org/wikipedia/commons/7/71/1905_Andrew_Dages_Company_advertisement_-_DPLA_-_33b4ca68ec47ac04879aacc1e77129b7.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/1905_Andrew_Dages_Company_advertisement_-_DPLA_-_33b4ca68ec47ac04879aacc1e77129b7.jpg/1280px-1905_Andrew_Dages_Company_advertisement_-_DPLA_-_33b4ca68ec47ac04879aacc1e77129b7.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:1905_Andrew_Dages_Company_advertisement_-_DPLA_-_33b4ca68ec47ac04879aacc1e77129b7.jpg#Licensing,Public domain,https://commons.wikimedia.org/wiki/File:1905_Andrew_Dages_Company_advertisement_-_DPLA_-_33b4ca68ec47ac04879aacc1e77129b7.jpg#Licensing,"This file was contributed to Wikimedia Commons by Columbus Metropolitan Library as part of a cooperation project. The donation was facilitated by the Digital Public Library of America , via its partner Ohio Digital Network . Record in source catalog DPLA identifier: 33b4ca68ec47ac04879aacc1e77129b7","This file was contributed to Wikimedia Commons by Columbus Metropolitan Library as part of a cooperation project. The donation was facilitated by the Digital Public Library of America , via its partner Ohio Digital Network . Record in source catalog DPLA identifier: 33b4ca68ec47ac04879aacc1e77129b7 — 1905 Andrew Dages Company advertisement - DPLA - 33b4ca68ec47ac04879aacc1e77129b7.jpg — Public domain — via Wikimedia Commons",2026-08-12,2023-07-22T11:46:03Z,sha1:512cd027f7f1b1caefc1a74163aba3f567d0972d,4098,1289,1280,403,3.17617866,3.17617866,aspect_extreme,landscape,true,1ecd26e7695b9aee3dca11a11b9a4b5da0160bbdb6821756ea4bfd47d4cd89e5,f3adacd2dc8b6425,candidate_review/commons-141a6e42dd1a.bin,downloaded,Commons held-out high-pressure query; exact pixels and visual scene review required.
commons-148a293a031b,multi_person,wikimedia_commons,File:CSD Dresden 2023 55.jpg,https://commons.wikimedia.org/wiki/File:CSD_Dresden_2023_55.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e6/CSD_Dresden_2023_55.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/CSD_Dresden_2023_55.jpg/1280px-CSD_Dresden_2023_55.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:CSD_Dresden_2023_55.jpg#Licensing,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"C.Suthorn / cc-by-sa-4.0 / commons.wikimedia.org (Note the three necessary links to author, licence and image file in the attribution.)","C.Suthorn / cc-by-sa-4.0 / commons.wikimedia.org (Note the three necessary links to author, licence and image file in the attribution.) — CSD Dresden 2023 55.jpg — CC BY-SA 4.0 — via Wikimedia Commons",2026-08-12,2023-06-11T21:16:14Z,sha1:b26f0e1fb6e874d32656c5952bbe63b194ea2800,7680,4320,,,,,pending_pixel_download,,pending_pixel_download,,,candidate_review/commons-148a293a031b.bin,not_downloaded,Commons aspect-targeted query; visual scene review required.
commons-14996157eb69,landscape_architecture_structure,wikimedia_commons,"File:Kulturhistorisk Museum, Oslo, Norway. Medieval Exhibition (church portals and statues, etc. from the Middle Ages in Norway, Middelalder-salen). Cropped, distorted interior panorama 2017-12-14 b.jpg","https://commons.wikimedia.org/wiki/File:Kulturhistorisk_Museum,_Oslo,_Norway._Medieval_Exhibition_(church_portals_and_statues,_etc._from_the_Middle_Ages_in_Norway,_Middelalder-salen)._Cropped,_distorted_interior_panorama_2017-12-14_b.jpg",https://upload.wikimedia.org/wikipedia/commons/8/86/Kulturhistorisk_Museum%2C_Oslo%2C_Norway._Medieval_Exhibition_%28church_portals_and_statues%2C_etc._from_the_Middle_Ages_in_Norway%2C_Middelalder-salen%29._Cropped%2C_distorted_interior_panorama_2017-12-14_b.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Kulturhistorisk_Museum%2C_Oslo%2C_Norway._Medieval_Exhibition_%28church_portals_and_statues%2C_etc._from_the_Middle_Ages_in_Norway%2C_Middelalder-salen%29._Cropped%2C_distorted_interior_panorama_2017-12-14_b.jpg/1280px-thumbnail.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"https://commons.wikimedia.org/wiki/File:Kulturhistorisk_Museum,_Oslo,_Norway._Medieval_Exhibition_(church_portals_and_statues,_etc._from_the_Middle_Ages_in_Norway,_Middelalder-salen)._Cropped,_distorted_interior_panorama_2017-12-14_b.jpg#Licensing",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Wolfmann,"Wolfmann — Kulturhistorisk Museum, Oslo, Norway. Medieval Exhibition (church portals and statues, etc. from the Middle Ages in Norway, Middelalder-salen). Cropped, distorted interior panorama 2017-12-14 b.jpg — CC BY-SA 4.0 — via Wikimedia Commons",2026-08-12,2017-12-19T15:16:20Z,sha1:36f789379e731571fe7c26a321745b2d34b35f21,15134,3796,1280,321,3.98753894,3.98753894,aspect_extreme,landscape,true,cce19f3c335a7a0040b8afcf6ac0121017a3341f3e48a08530df0763bcd7d1f2,99aa2515daaccb1e,candidate_review/commons-14996157eb69.bin,downloaded,Commons held-out high-pressure query; exact pixels and visual scene review required.
commons-149ef46c176d,chinese_dense_poster,wikimedia_commons,File:Chinese republic forever.jpg,https://commons.wikimedia.org/wiki/File:Chinese_republic_forever.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4c/Chinese_republic_forever.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/4/4c/Chinese_republic_forever.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Chinese_republic_forever.jpg#Licensing,Public domain,https://commons.wikimedia.org/wiki/File:Chinese_republic_forever.jpg#Licensing,Unknown author Unknown author,Unknown author Unknown author — Chinese republic forever.jpg — Public domain — via Wikimedia Commons,2026-08-12,2006-03-14T20:41:24Z,sha1:eed2ab9190a5c38288a3213df8475120ae0fc4a3,1024,660,1024,660,1.55151515,1.55151515,aspect_hard_1,landscape,true,d7e100360959fb5b157a04dfc582463d359b6efa340676210242e4d6a7662b7a,f21a8d474da4b6f2,candidate_review/commons-149ef46c176d.bin,downloaded,Commons Chinese-poster search; scene remains unreviewed.
